,2100100,2100200,2101500,2100300,2101400,2100600,2101100,2100700,2102000,2101200,2100900,2101000,2102800,2101800,2102300,2102700,2100800,2102600,2101600,2102100,2102500,2102200,2101901,2101902,2102400,2101704,2101705,2101703,2101702,2101701,2101706,2100400,2101300,2100500
2102100,16492.54,12980.43,11361.2,13401.46,12895.04,5414.14,11159.42,5096.37,3241.14,4684.42,6720.39,8511.77,9391.86,7122.95,5519.46,7798.38,4690.01,7347.01,6276.72,0.0,8579.68,4090.12,3533.27,3863.16,8223.21,6588.73,6270.76,6470.32,6703.34,7369.9,6960.41,8855.71,8343.21,9099.06
2102200,19268.32,15756.21,14136.98,16177.24,15670.82,7905.45,7988.45,6845.51,5130.34,8014.57,7219.69,6865.2,7649.73,7766.79,4356.4,6056.24,5189.31,6263.95,7616.66,4090.39,7496.62,0.0,3268.55,2787.55,7140.15,7232.57,7303.94,7114.16,7347.18,8013.74,7993.6,11161.15,11118.99,11404.5
2102300,17977.2,14465.09,12845.86,14886.12,14379.7,9338.29,8986.17,8438.89,3839.22,6763.79,8813.07,7862.93,6703.94,6451.06,0.0,4571.02,6782.69,4616.15,6300.92,5517.67,5848.81,4394.77,2030.12,1876.63,5492.35,5916.83,5988.21,5798.42,6031.44,6698.0,6677.86,10865.94,9827.87,11022.41
2102400,19654.35,16142.24,12665.56,16563.28,14862.44,11950.95,12374.93,11277.63,6410.04,9281.28,11651.82,11251.69,10327.75,4833.56,5544.48,7717.71,9621.43,2498.79,7627.15,8265.55,1777.3,7233.52,4778.0,4715.38,0.0,6531.1,6602.48,5540.92,6109.77,6456.36,7292.13,12543.1,10618.52,12699.57
2102500,19746.97,16234.87,12758.18,16655.9,14955.06,12241.86,12665.84,11568.54,6700.95,9373.9,11942.72,11542.59,10645.71,4926.18,5835.38,8911.72,9912.34,2789.69,7719.78,8556.45,0.0,7524.42,5068.9,5006.28,1772.14,6623.73,6695.1,5633.54,6202.39,6548.98,7384.75,12635.72,10711.14,12792.19
2102600,19421.32,15909.21,12432.53,16330.24,14629.41,11000.84,11424.82,10327.53,5459.94,8426.33,10701.71,10301.58,9404.69,4600.53,4594.37,7811.21,8671.33,0.0,7394.12,7315.44,2849.97,6283.41,3827.89,3765.27,2493.5,6298.07,6369.44,5307.89,5876.74,6223.33,7059.1,12310.06,10385.49,12466.54
2102700,20845.83,17333.72,15714.5,17754.76,17248.33,11440.22,8268.12,10380.28,6707.85,9632.42,10754.46,7945.1,3967.4,9304.3,4565.32,0.0,8724.08,7801.46,9154.16,7805.49,8948.38,6034.74,4976.46,4471.54,7689.54,8770.08,8841.45,8651.67,8884.69,9551.25,9531.1,13734.57,12696.51,13891.05
2102800,22495.07,18982.96,17363.74,19404.0,18897.58,13089.46,6028.61,12029.52,8357.09,11281.67,12403.7,7069.43,0.0,10953.54,6717.71,3973.83,9688.2,9450.7,10803.41,9454.74,10683.37,7683.99,6625.71,6120.78,10279.36,10419.32,10490.7,10300.91,10533.93,11200.49,11180.35,15383.82,14345.75,15540.29
2100400,11562.8,8050.69,6330.73,7096.11,7864.57,4734.18,16174.7,8330.61,7940.24,6330.76,11493.87,13258.46,15378.73,9318.86,10940.64,13785.24,9436.7,12187.69,7401.28,8847.95,12544.06,11041.35,9112.7,9469.8,12370.33,7406.35,6363.59,7629.48,7165.25,7233.91,6643.54,0.0,6647.79,1647.54
2100500,10223.72,6711.61,4991.65,5757.03,6525.49,5003.26,16443.79,8599.7,8134.44,6524.95,11762.95,13527.54,15572.92,9513.05,11134.84,13979.43,9705.78,12381.88,7595.48,9117.03,12738.25,11310.43,9306.89,9663.99,12564.52,7600.55,6557.78,7823.67,7359.44,7428.1,6837.73,1652.11,6558.63,0.0
2101290,11182.89,7670.78,6051.56,8091.81,7585.39,4911.07,13945.31,8832.07,4486.69,2961.89,11584.49,12822.07,11925.18,5737.28,7487.1,10331.7,9554.11,8606.11,3819.71,5906.27,8962.48,8643.98,5659.15,6016.25,8788.75,3824.77,2782.01,4047.9,3583.67,3652.33,2990.95,4296.06,2565.49,4452.54
