,MIGPUMA,PUMA,filler_x,distance,year,internal,pop_orig,pop_dest,dens_orig,dens_dest,filler_y
310,21022002,21008001,4,118383.57,2018,0,116956,110809,141.0556195899844,133.641986312345,119
311,21022002,21009001,1,171531.63,2018,0,116956,119856,141.0556195899844,144.55318531394,119
312,21022002,21010001,3,140523.67,2018,0,116956,103759,141.0556195899844,125.139283431694,119
313,21022002,21011001,3,173573.28,2018,0,116956,142943,141.0556195899844,172.397426648065,119
314,21022002,21012001,1,146272.48,2018,0,116956,112897,141.0556195899844,136.160233633593,119
315,21022002,21014001,1,364269.72,2018,0,116956,107805,141.0556195899844,130.018990645185,119
316,21022002,21015001,1,353205.47,2018,0,116956,109180,141.0556195899844,168.992347605184,119
317,21022002,21016001,1,168465.83,2018,0,116956,117670,141.0556195899844,173.490047846119,119
318,21022002,21017011,1,190140.67,2018,0,116956,119395,141.0556195899844,4036.59613849508,119
319,21022002,21019011,1,63832.82,2018,0,116956,113185,141.0556195899844,4108.06159495842,119
320,21022002,21019021,6,61173.89,2018,0,116956,210595,141.0556195899844,822.363972060826,119
321,21022002,21020001,2,106817.93,2018,0,116956,122287,141.0556195899844,147.485110236332,119
322,21022002,21021001,2,65710.84,2018,0,116956,128757,141.0556195899844,155.288299972191,119
323,21022002,21022001,83,0.0,2018,1,116956,116956,141.0556195899844,141.055619589984,119
324,21022002,21023001,3,91922.16,2018,0,116956,140429,141.0556195899844,169.36539898254,119
325,21022002,21027001,3,108160.98,2018,0,116956,138157,141.0556195899844,166.625237146392,119
326,21023002,21004001,1,265251.13,2018,0,140429,174287,169.36539898253972,210.200081838295,135
327,21023002,21006001,1,205246.52,2018,0,140429,104582,169.36539898253972,126.13186846301,135
328,21023002,21010001,4,168072.34,2018,0,140429,103759,169.36539898253972,125.139283431694,135
329,21023002,21012001,3,145759.2,2018,0,140429,112897,169.36539898253972,136.160233633593,135
330,21023002,21014001,4,332664.69,2018,0,140429,107805,169.36539898253972,130.018990645185,135
331,21023002,21017011,7,155099.72,2018,0,140429,119395,169.36539898253972,4036.59613849508,135
332,21023002,21017021,1,143018.77,2018,0,140429,119909,169.36539898253972,3374.20283991042,135
333,21023002,21017061,1,162088.97,2018,0,140429,140254,169.36539898253972,1486.38683877063,135
334,21023002,21018001,2,134569.72,2018,0,140429,122305,169.36539898253972,150.910551830294,135
335,21023002,21019011,5,35383.67,2018,0,140429,113185,169.36539898253972,4108.06159495842,135
336,21023002,21019021,5,37443.22,2018,0,140429,210595,169.36539898253972,822.363972060826,135
337,21023002,21020001,5,75212.88,2018,0,140429,122287,169.36539898253972,147.485110236332,135
338,21023002,21021001,1,103331.17,2018,0,140429,128757,169.36539898253972,155.288299972191,135
339,21023002,21022001,4,92614.96,2018,0,140429,116956,169.36539898253972,141.055619589984,135
340,21023002,21023001,82,0.0,2018,1,140429,140429,169.36539898253972,169.36539898254,135
341,21023002,21024001,1,117638.83,2018,0,140429,166051,169.36539898253972,1035.99411191638,135
342,21023002,21026001,2,89629.27,2018,0,140429,162748,169.36539898253972,196.28338842839,135
343,21023002,21027001,6,79683.3,2018,0,140429,138157,169.36539898253972,166.625237146392,135
344,21024002,21012001,1,216582.23,2018,0,166051,112897,1035.994111916381,136.160233633593,128
345,21024002,21017011,2,150379.47,2018,0,166051,119395,1035.994111916381,4036.59613849508,128
346,21024002,21017021,2,142872.25,2018,0,166051,119909,1035.994111916381,3374.20283991042,128
347,21024002,21017031,1,132357.61,2018,0,166051,117144,1035.994111916381,1816.67621587588,128
348,21024002,21020001,1,148438.17,2018,0,166051,122287,1035.994111916381,147.485110236332,128
349,21024002,21022001,1,172404.25,2018,0,166051,116956,1035.994111916381,141.055619589984,128
350,21024002,21023001,1,117872.17,2018,0,166051,140429,1035.994111916381,169.36539898254,128
351,21024002,21024001,80,0.0,2018,1,166051,166051,1035.994111916381,1035.99411191638,128
352,21024002,21025001,20,22704.53,2018,0,166051,131533,1035.994111916381,534.071357652531,128
353,21024002,21026001,18,41850.39,2018,0,166051,162748,1035.994111916381,196.28338842839,128
354,21024002,21028001,1,198507.94,2018,0,166051,130394,1035.994111916381,157.262615520507,128
355,21025002,21004001,1,321854.19,2018,0,131533,174287,534.0713576525313,210.200081838295,92
356,21025002,21008001,1,251669.75,2018,0,131533,110809,534.0713576525313,133.641986312345,92
357,21025002,21017011,4,153139.34,2018,0,131533,119395,534.0713576525313,4036.59613849508,92
358,21025002,21017031,2,135117.5,2018,0,131533,117144,534.0713576525313,1816.67621587588,92
359,21025002,21018001,2,108270.0,2018,0,131533,122305,534.0713576525313,150.910551830294,92
360,21025002,21019011,4,121451.41,2018,0,131533,113185,534.0713576525313,4108.06159495842,92
361,21025002,21019021,3,125196.98,2018,0,131533,210595,534.0713576525313,822.363972060826,92
362,21025002,21022001,3,180368.72,2018,0,131533,116956,534.0713576525313,141.055619589984,92
363,21025002,21024001,26,22455.99,2018,0,131533,166051,534.0713576525313,1035.99411191638,92
364,21025002,21025001,33,0.0,2018,1,131533,131533,534.0713576525313,534.071357652531,92
365,21025002,21026001,13,49814.85,2018,0,131533,162748,534.0713576525313,196.28338842839,92
366,21026002,21001001,1,499183.53,2018,0,162748,196280,196.28338842839,236.724896654487,135
367,21026002,21007001,1,228379.67,2018,0,162748,103167,196.28338842839,124.425297601148,135
368,21026002,21009001,1,268299.03,2018,0,162748,119856,196.28338842839,144.55318531394,135
369,21026002,21017011,1,131852.56,2018,0,162748,119395,196.28338842839,4036.59613849508,135
370,21026002,21017031,2,113830.7,2018,0,162748,117144,196.28338842839,1816.67621587588,135
371,21026002,21018001,2,86983.22,2018,0,162748,122305,196.28338842839,150.910551830294,135
372,21026002,21019021,2,88678.2,2018,0,162748,210595,196.28338842839,822.363972060826,135
373,21026002,21020001,3,119883.87,2018,0,162748,122287,196.28338842839,147.485110236332,135
374,21026002,21022001,2,143849.94,2018,0,162748,116956,196.28338842839,141.055619589984,135
375,21026002,21023001,4,89317.86,2018,0,162748,140429,196.28338842839,169.36539898254,135
376,21026002,21024001,16,41628.77,2018,0,162748,166051,196.28338842839,1035.99411191638,135
377,21026002,21025001,5,50254.02,2018,0,162748,131533,196.28338842839,534.071357652531,135
378,21026002,21026001,95,0.0,2018,1,162748,162748,196.28338842839,196.28338842839,135
379,21027002,21005001,1,348447.28,2018,0,138157,131264,166.6252371463924,242.308040887884,136
380,21027002,21006001,1,260166.58,2018,0,138157,104582,166.6252371463924,126.13186846301,136
381,21027002,21007001,1,215972.72,2018,0,138157,103167,166.6252371463924,124.425297601148,136
382,21027002,21008001,1,202744.02,2018,0,138157,110809,166.6252371463924,133.641986312345,136
383,21027002,21009001,3,255892.08,2018,0,138157,119856,166.6252371463924,144.55318531394,136
384,21027002,21011001,2,162262.94,2018,0,138157,142943,166.6252371463924,172.397426648065,136
385,21027002,21014001,2,404029.56,2018,0,138157,107805,166.6252371463924,130.018990645185,136
386,21027002,21017011,1,223659.5,2018,0,138157,119395,166.6252371463924,4036.59613849508,136
387,21027002,21017051,1,215262.28,2018,0,138157,135872,166.6252371463924,2519.04565844954,136
388,21027002,21018001,3,203129.5,2018,0,138157,122305,166.6252371463924,150.910551830294,136
389,21027002,21020001,1,146577.75,2018,0,138157,122287,166.6252371463924,147.485110236332,136
390,21027002,21021001,1,153554.66,2018,0,138157,128757,166.6252371463924,155.288299972191,136
391,21027002,21022001,1,107989.65,2018,0,138157,116956,166.6252371463924,141.055619589984,136
392,21027002,21023001,7,79657.88,2018,0,138157,140429,166.6252371463924,169.36539898254,136
393,21027002,21024001,3,141682.34,2018,0,138157,166051,166.6252371463924,1035.99411191638,136
394,21027002,21027001,106,0.0,2018,1,138157,138157,166.6252371463924,166.625237146392,136
395,21027002,21028001,1,86889.18,2018,0,138157,130394,166.6252371463924,157.262615520507,136
396,21028002,21003001,2,510682.66,2018,0,130394,107294,157.26261552050707,129.402695443481,93
397,21028002,21006001,3,321765.19,2018,0,130394,104582,157.26261552050707,126.13186846301,93
398,21028002,21009001,2,317490.69,2018,0,130394,119856,157.26261552050707,144.55318531394,93
399,21028002,21010001,2,151753.97,2018,0,130394,103759,157.26261552050707,125.139283431694,93
400,21028002,21011001,1,102672.77,2018,0,130394,142943,157.26261552050707,172.397426648065,93
401,21028002,21013001,2,347541.0,2018,0,130394,164709,157.26261552050707,198.648466492072,93
402,21028002,21015001,1,454563.91,2018,0,130394,109180,157.26261552050707,168.992347605184,93
403,21028002,21018001,1,264728.09,2018,0,130394,122305,157.26261552050707,150.910551830294,93
404,21028002,21019011,1,166253.63,2018,0,130394,113185,157.26261552050707,4108.06159495842,93
405,21028002,21020001,1,208176.36,2018,0,130394,122287,157.26261552050707,147.485110236332,93
406,21028002,21021001,1,215153.25,2018,0,130394,128757,157.26261552050707,155.288299972191,93
407,21028002,21022001,1,169588.25,2018,0,130394,116956,157.26261552050707,141.055619589984,93
408,21028002,21023001,2,151261.94,2018,0,130394,140429,157.26261552050707,169.36539898254,93
409,21028002,21026001,1,238604.39,2018,0,130394,162748,157.26261552050707,196.28338842839,93
410,21028002,21027001,5,87076.81,2018,0,130394,138157,157.26261552050707,166.625237146392,93
411,21028002,21028001,67,0.0,2018,1,130394,130394,157.26261552050707,157.262615520507,93
